Case ID,Prefix length,Trace Prefix Act,Ground truth,Predicted Acts,Damerau-Levenshtein Acts,Jaccard Acts,Trace Prefix Res,Ground Truth Resources,Predicted Resources,Damerau-Levenshtein Resources,Jaccard Resources,Damerau-Levenshtein Combined,Weight
Case 4141,3,¡¢£,¦,¦,1.0,1.0,¯¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4142,3,¡¢¤,£¦,£¦,1.0,1.0,²²²,¡¦,²´,0.0,0.0,0.5,0.0
Case 4143,3,§¡¢,£¦,£¦,1.0,1.0,£££,£¦,£¦,1.0,1.0,1.0,0.0
Case 4144,3,¡¢£,¦,¦,1.0,1.0,²©©,¦,¦,1.0,1.0,1.0,0.0
Case 4145,3,¡¢£,¦,¦,1.0,1.0,°¡¡,´,¦,0.0,0.0,0.5,0.0
Case 4146,3,¡¢£,¦,¦,1.0,1.0,¯¯¯,¦,¦,1.0,1.0,1.0,0.0
Case 4147,3,¡¢¤,£¦,£¦,1.0,1.0,°¡¡,¡´,¡´,1.0,1.0,1.0,0.0
Case 4148,3,¡¢£,¢£¦,¦,0.33333333333333337,0.33333333333333326,¡°°,¨¬¦,¦,0.33333333333333337,0.33333333333333326,0.33333333333333337,0.0
Case 4149,3,¡¢¤,£¦,£¦,1.0,1.0,µ¬¬,¬´,¬´,1.0,1.0,1.0,0.0
Case 4150,3,¡¤¢,£¦,£¦,1.0,1.0,¢¨¡,¬¦,¡¦,0.5,0.33333333333333326,0.75,0.0
Case 4151,3,¡¢£,¦,¦,1.0,1.0,²²¡,¦,¦,1.0,1.0,1.0,0.0
Case 4152,3,¡¡¢,£¦,£¦,1.0,1.0,¯¯°,°¦,°¦,1.0,1.0,1.0,0.0
Case 4153,3,¡¢¤,¢£¦,£¦,0.6666666666666667,0.6666666666666666,²¬¬,³³¦,¬¦,0.33333333333333337,0.33333333333333326,0.5,0.0
Case 4154,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,´,¦,0.0,0.0,0.5,0.0
Case 4155,3,¡¢¤,£¦,£¦,1.0,1.0,²¡¡,¡¦,¡´,0.5,0.33333333333333326,0.75,0.0
Case 4156,3,¡¢¤,£¦,£¦,1.0,1.0,²¡¬,¬´,¬´,1.0,1.0,1.0,0.0
Case 4157,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¡¨¨,¨¨¦,¨¨¦,1.0,1.0,1.0,0.0
Case 4158,3,¡¢£,¦,¦,1.0,1.0,²³³,¦,¦,1.0,1.0,1.0,0.0
Case 4159,3,¡¢£,¦,¦,1.0,1.0,²°°,¦,¦,1.0,1.0,1.0,0.0
Case 4160,3,¡¢£,¦,¦,1.0,1.0,°°°,´,¦,0.0,0.0,0.5,0.0
Case 4161,3,¡¢£,¦,¦,1.0,1.0,ª¡²,´,´,1.0,1.0,1.0,0.0
Case 4162,3,¡¢£,¦,¦,1.0,1.0,³³³,¦,¦,1.0,1.0,1.0,0.0
Case 4163,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4164,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¯¯¬,¡¡¦,¬¬¦,0.33333333333333337,0.33333333333333326,0.6666666666666667,0.0
Case 4165,3,¡¡¢,¤£¦,£¦,0.6666666666666667,0.6666666666666666,²¬¡,¬¬´,¡¦,0.0,0.0,0.33333333333333337,0.0
Case 4166,3,¡¢¤,£¦,£¦,1.0,1.0,°°°,°¦,°¦,1.0,1.0,1.0,0.0
Case 4167,3,¡¢£,¦,¦,1.0,1.0,¬¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4168,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4169,3,¡¢£,¦,¦,1.0,1.0,¨¤¤,¦,¦,1.0,1.0,1.0,0.0
Case 4170,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4171,3,¡¢£,¢¤¢£¦,¦,0.19999999999999996,0.25,¯¯¡,¡¡¡¡¦,¦,0.19999999999999996,0.5,0.19999999999999996,0.0
Case 4172,3,¡¢¤,£¦,£¦,1.0,1.0,ª²²,²´,²´,1.0,1.0,1.0,0.0
Case 4173,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4174,3,¡¢£,¦,¦,1.0,1.0,¯¡ª,¦,¦,1.0,1.0,1.0,0.0
Case 4175,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4176,3,¡¢£,¦,¦,1.0,1.0,¯¯¡,¦,¦,1.0,1.0,1.0,0.0
Case 4177,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,©¡¡,¡¡¦,¡¡¦,1.0,1.0,1.0,0.0
Case 4178,3,§¡¢,£¦,£¦,1.0,1.0,¨§§,°¦,§¦,0.5,0.33333333333333326,0.75,0.0
Case 4179,3,¡¡¢,£¦,£¦,1.0,1.0,°°£,£¦,£¦,1.0,1.0,1.0,0.0
Case 4180,3,¡¢£,¦,¦,1.0,1.0,³³³,¦,¦,1.0,1.0,1.0,0.0
Case 4181,3,¡¢¤,¢£¦,£¦,0.6666666666666667,0.6666666666666666,²©©,©©¦,©¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4182,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4183,3,¡­£,¦,¦,1.0,1.0,¡¡¡,´,¦,0.0,0.0,0.5,0.0
Case 4184,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¯¯¬,¬¬¦,¬¬¦,1.0,1.0,1.0,0.0
Case 4185,3,¡¢­,£¦,¢£¦,0.6666666666666667,0.6666666666666666,¡¡¡,¡´,¡¡¦,0.33333333333333337,0.33333333333333326,0.5,0.0
Case 4186,3,¡¢£,¦,¦,1.0,1.0,¯¯¬,¦,¦,1.0,1.0,1.0,0.0
Case 4187,3,¡¢¤,¢¤,£¦,0.0,0.0,²¡¡,¡¡,¡´,0.5,0.5,0.25,0.0
Case 4188,3,¡¢£,¦,¦,1.0,1.0,²¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4189,3,¡¢£,¦,¦,1.0,1.0,²°°,¦,¦,1.0,1.0,1.0,0.0
Case 4190,3,¡¢£,¦,¦,1.0,1.0,¯¯¬,¦,¦,1.0,1.0,1.0,0.0
Case 4191,3,¡££,¦,¦,1.0,1.0,²¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4192,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4193,3,¡¢£,¦,¦,1.0,1.0,°°°,¦,¦,1.0,1.0,1.0,0.0
Case 4194,3,¡¢£,¦,¦,1.0,1.0,²¤¤,´,¦,0.0,0.0,0.5,0.0
Case 4195,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¬ªª,ªª¦,ªª¦,1.0,1.0,1.0,0.0
Case 4196,3,¡¢£,¦,¦,1.0,1.0,¬¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4197,3,¡¡¡,¢£¦,£¦,0.6666666666666667,0.6666666666666666,²¤¤,¨©´,¤¦,0.0,0.0,0.33333333333333337,0.0
Case 4198,3,¡¢£,¦,¦,1.0,1.0,²³³,¦,¦,1.0,1.0,1.0,0.0
Case 4199,3,¡¢£,¦,¦,1.0,1.0,¯¯¯,¦,¦,1.0,1.0,1.0,0.0
Case 4200,3,¡¢£,¦,¦,1.0,1.0,°°¯,¦,¦,1.0,1.0,1.0,0.0
Case 4201,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4202,3,¡¢£,¦,¦,1.0,1.0,³¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4203,3,¡¢£,¦,¦,1.0,1.0,¢¢¢,¦,¦,1.0,1.0,1.0,0.0
Case 4204,3,¡££,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4205,3,¡¢£,¦,¦,1.0,1.0,²¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4206,3,¡¢£,¦,¦,1.0,1.0,³¡³,´,´,1.0,1.0,1.0,0.0
Case 4207,3,§¡¡,¢¤¢£¦,¢£¦,0.6,0.75,¦¡¤,¤¤¤¤¦,¤¤¦,0.6,1.0,0.6,0.0
Case 4208,3,¡¢£,¦,¦,1.0,1.0,²¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4209,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4210,3,¡¢£,¦,¦,1.0,1.0,²®®,¦,¦,1.0,1.0,1.0,0.0
Case 4211,3,¡¢£,¦,¦,1.0,1.0,°°°,¦,¦,1.0,1.0,1.0,0.0
Case 4212,3,¡¢£,¦,¦,1.0,1.0,ªªª,´,¦,0.0,0.0,0.5,0.0
Case 4213,3,¡¡¢,££¦,£¦,0.6666666666666667,1.0,¬¡­,§§¦,­¦,0.33333333333333337,0.33333333333333326,0.5,0.0
Case 4214,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4215,3,¡¡£,¦,¦,1.0,1.0,°¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4216,3,¡¢£,¦,¦,1.0,1.0,²¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4217,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4218,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4219,3,¡¡¢,¤£¦,£¦,0.6666666666666667,0.6666666666666666,¯¯°,°°¦,°¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4220,3,¡¢£,¦,¦,1.0,1.0,°°°,¦,¦,1.0,1.0,1.0,0.0
Case 4221,3,¡¢¤,£¦,¢£¦,0.6666666666666667,0.6666666666666666,¬¬¬,¬¦,¬¬¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4222,3,¡¢¤,£¦,£¦,1.0,1.0,²°°,°¦,°¦,1.0,1.0,1.0,0.0
Case 4223,3,¡¡¢,£¦,£¦,1.0,1.0,¡¡¡,¡¦,¡¦,1.0,1.0,1.0,0.0
Case 4224,3,¡¢£,¦,¦,1.0,1.0,¯¯¥,¦,¦,1.0,1.0,1.0,0.0
Case 4225,3,¡¢£,££¢£¦,¦,0.19999999999999996,0.33333333333333326,¬¨¨,¨¡¨¨¦,¦,0.19999999999999996,0.33333333333333326,0.19999999999999996,0.0
Case 4226,3,¡¢£,¦,¦,1.0,1.0,¢¢¢,¦,¦,1.0,1.0,1.0,0.0
Case 4227,3,¡¢£,¦¦,¦,0.5,1.0,¡ªª,¦¦,¦,0.5,1.0,0.5,0.0
Case 4228,3,¡¢¢,¤£¦,£¦,0.6666666666666667,0.6666666666666666,²°¡,¡¡¦,¡¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4229,3,¡¢£,¦,¦,1.0,1.0,¯¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4230,3,¡¢¤,£¦,£¦,1.0,1.0,²¡¡,¡¦,¡´,0.5,0.33333333333333326,0.75,0.0
Case 4232,3,¡¢£,¦,¦,1.0,1.0,²¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4233,3,¡¢£,¦,¦,1.0,1.0,²©¨,¦,¦,1.0,1.0,1.0,0.0
Case 4234,3,¡¢£,£¦,¦,0.5,0.5,³³²,²¦,¦,0.5,0.5,0.5,0.0
Case 4236,3,¡¢£,¦,¦,1.0,1.0,¯®®,¦,¦,1.0,1.0,1.0,0.0
Case 4237,3,¡¡¢,¤¢£¦,£¦,0.5,0.5,¬¡¡,¢¢¢¦,¡¦,0.25,0.33333333333333326,0.375,0.0
Case 4238,3,¡¢£,¦,¦,1.0,1.0,³³³,¦,¦,1.0,1.0,1.0,0.0
Case 4239,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4240,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4241,3,¡¢£,¦,¦,1.0,1.0,ªªª,´,¦,0.0,0.0,0.5,0.0
Case 4243,3,§¡¢,£¦,£¦,1.0,1.0,¦¤¤,¤¦,¤¦,1.0,1.0,1.0,0.0
Case 4244,3,¡¢¤,¤£¦,£¦,0.6666666666666667,0.6666666666666666,°°°,°°¦,°¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4245,3,¡¢¤,£¦,¢£¦,0.6666666666666667,0.6666666666666666,¡¡¡,¡¦,¡¡¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4246,3,¡¢£,¦,¦,1.0,1.0,¯¯¯,¦,¦,1.0,1.0,1.0,0.0
Case 4247,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4249,3,¡¢£,¦,¦,1.0,1.0,²°°,¦,¦,1.0,1.0,1.0,0.0
Case 4250,3,¡¢¤,¢¤¢£¦,¢£¦,0.6,0.75,¬¬¬,¬¬¬¬¦,¬¬¦,0.6,1.0,0.6,0.0
Case 4251,3,¡¢£,£¦,¦,0.5,0.5,³©©,©¦,¦,0.5,0.5,0.5,0.0
Case 4252,3,¡¢£,¦,¦,1.0,1.0,¯¬¡,¦,¦,1.0,1.0,1.0,0.0
Case 4253,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¯¯¡,¡¡¦,¡¡¦,1.0,1.0,1.0,0.0
Case 4254,3,¡¢¤,£¦,£¦,1.0,1.0,²²°,°¦,°¦,1.0,1.0,1.0,0.0
Case 4255,3,¡¢£,£¦,¦,0.5,0.5,³¡¬,¬´,´,0.5,0.5,0.5,0.0
Case 4256,3,¡¢£,¦,¦,1.0,1.0,¯¯¬,¦,¦,1.0,1.0,1.0,0.0
Case 4257,3,¡¢¤,£¦,£¦,1.0,1.0,ªªª,ª´,ª´,1.0,1.0,1.0,0.0
Case 4258,3,¡¢£,¦,¦,1.0,1.0,«©¤,¦,¦,1.0,1.0,1.0,0.0
Case 4259,3,¡¢¢,£¦,£¦,1.0,1.0,¡¡§,§´,§¦,0.5,0.33333333333333326,0.75,0.0
Case 4260,3,¡¢£,¦,¦,1.0,1.0,¬©¤,¦,¦,1.0,1.0,1.0,0.0
Case 4261,3,¡¢¤,£¦,¢£¦,0.6666666666666667,0.6666666666666666,¯¯©,©¦,©©¦,0.6666666666666667,1.0,0.6666666666666667,0.0
Case 4262,3,¡¢£,¦,¦,1.0,1.0,³¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4263,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,©¤¤,¤¤¦,¤¤¦,1.0,1.0,1.0,0.0
Case 4264,3,¡¢£,¦,¦,1.0,1.0,¡¤¤,¦,¦,1.0,1.0,1.0,0.0
Case 4266,3,§¡¢,£¦,£¦,1.0,1.0,³³¬,¬¦,¬¦,1.0,1.0,1.0,0.0
Case 4267,3,¡¢£,£¦,¦,0.5,0.5,²²²,²¦,¦,0.5,0.5,0.5,0.0
Case 4268,3,¢¤£,¦,¦,1.0,1.0,²²²,´,´,1.0,1.0,1.0,0.0
Case 4269,3,¡¢¤,£¦,£¦,1.0,1.0,²©¨,°¦,¨¦,0.5,0.33333333333333326,0.75,0.0
Case 4270,3,¡¢£,¦,¦,1.0,1.0,°°ª,¦,¦,1.0,1.0,1.0,0.0
Case 4271,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4272,3,¡¢£,¦,¦,1.0,1.0,³©¤,¦,¦,1.0,1.0,1.0,0.0
Case 4273,3,¡¡¢,¤¢£¦,£¦,0.5,0.5,¡¡¡,¨¡¡¦,¡¦,0.5,0.6666666666666666,0.5,0.0
Case 4274,3,¡¢£,¦,¦,1.0,1.0,¯¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4275,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¡¡¡,¡¡¦,¡¡¦,1.0,1.0,1.0,0.0
Case 4276,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4277,3,¡¢£,¦,¦,1.0,1.0,©©©,¦,¦,1.0,1.0,1.0,0.0
Case 4278,3,¡¢£,£¦,¦,0.5,0.5,²²°,°¦,¦,0.5,0.5,0.5,0.0
Case 4279,3,¡¡¢,£¦,£¦,1.0,1.0,¬¬©,©¦,©¦,1.0,1.0,1.0,0.0
Case 4280,3,¡¢¤,¢¤¢¤¢£¦,¢£¦,0.4285714285714286,0.75,¯¯¢,¡¡¢¢¢¢¦,¡¡¦,0.4285714285714286,0.6666666666666666,0.3571428571428571,0.0
Case 4281,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4282,3,¡¢£,¦,¦,1.0,1.0,³¨¨,¦,¦,1.0,1.0,1.0,0.0
Case 4283,3,¡¢£,¦,¦,1.0,1.0,°©©,¦,¦,1.0,1.0,1.0,0.0
Case 4284,3,¡¡¢,£¢£¦¦,£¦,0.4,0.6666666666666666,¡¡¡,¡¡¡¦¤,¡¦,0.4,0.6666666666666666,0.4,0.0
Case 4285,3,§¡¢,¤¢£¦,£¦,0.5,0.5,¢¢¡,¡¡¡¦,¡¦,0.5,1.0,0.5,0.0
Case 4286,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4287,3,¡¡¢,£¦,£¦,1.0,1.0,©¡¡,°¦,¡¦,0.5,0.33333333333333326,0.75,0.0
Case 4288,3,¡¢£,£¦,¦,0.5,0.5,¡¤¤,¡¦,¦,0.5,0.5,0.5,0.0
Case 4290,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4292,3,¡¢£,¦,¦,1.0,1.0,¬¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4293,3,¡¢£,¦,¦,1.0,1.0,²³³,¦,¦,1.0,1.0,1.0,0.0
Case 4294,3,¡¡¢,£¦,£¦,1.0,1.0,²²¡,®¦,¡¦,0.5,0.33333333333333326,0.75,0.0
Case 4295,3,¡¢£,¦,¦,1.0,1.0,¯¬¡,¦,¦,1.0,1.0,1.0,0.0
Case 4296,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4297,3,¡¢£,¦,¦,1.0,1.0,²³³,¦,¦,1.0,1.0,1.0,0.0
Case 4299,3,¡¢£,£¦,¦,0.5,0.5,²²²,²¦,¦,0.5,0.5,0.5,0.0
Case 4300,3,¡¢¤,¤£¦,¢£¦,0.6666666666666667,0.5,¬¬¬,¬¬´,¬¬¦,0.6666666666666667,0.33333333333333326,0.6666666666666667,0.0
Case 4301,3,¡¢¤,£¦,£¦,1.0,1.0,²¨¤,¤´,¨´,0.5,0.33333333333333326,0.75,0.0
Case 4302,3,¡¢£,¦,¦,1.0,1.0,¯¯¯,¦,¦,1.0,1.0,1.0,0.0
Case 4303,3,¡¢£,¢£¦,¦,0.33333333333333337,0.33333333333333326,ªªª,ªª¦,¦,0.33333333333333337,0.5,0.33333333333333337,0.0
Case 4304,3,¡¢¢,£¦,£¦,1.0,1.0,²¬¬,§¦,¬¦,0.5,0.33333333333333326,0.75,0.0
Case 4305,3,¡¢¤,£¦,£¦,1.0,1.0,°¬¬,¬¦,¬¦,1.0,1.0,1.0,0.0
Case 4306,3,¡¢£,¦,¦,1.0,1.0,©©©,¦,¦,1.0,1.0,1.0,0.0
Case 4307,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4308,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4309,3,¡¢¤,£¦,£¦,1.0,1.0,²¡¡,¡¦,¡´,0.5,0.33333333333333326,0.75,0.0
Case 4310,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4311,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4312,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4313,3,¡¢£,¦,¦,1.0,1.0,°°°,¦,¦,1.0,1.0,1.0,0.0
Case 4314,3,¡¢¤,£¦,£¦,1.0,1.0,²¬¬,¬¦,¬¦,1.0,1.0,1.0,0.0
Case 4315,3,¡¢£,¦,¦,1.0,1.0,²©¤,¦,¦,1.0,1.0,1.0,0.0
Case 4316,3,¡¢£,¦,¦,1.0,1.0,¡¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4317,3,¡££,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4318,3,¡¢£,¦,¦,1.0,1.0,¯¯¡,¦,¦,1.0,1.0,1.0,0.0
Case 4319,3,¡¢£,¦,¦,1.0,1.0,²¨¨,¦,¦,1.0,1.0,1.0,0.0
Case 4320,3,¡¢£,¦,¦,1.0,1.0,²¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4321,3,¡¢£,¦,¦,1.0,1.0,¬¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4322,3,¡¡¢,£¦,£¦,1.0,1.0,¡¬¬,¬¦,¬¦,1.0,1.0,1.0,0.0
Case 4323,3,¡¢¤,£¦,£¦,1.0,1.0,²°°,°¦,°¦,1.0,1.0,1.0,0.0
Case 4324,3,¡¢£,¦,¦,1.0,1.0,²¬¬,´,¦,0.0,0.0,0.5,0.0
Case 4325,3,¡¢£,¦,¦,1.0,1.0,¡¨¨,´,¦,0.0,0.0,0.5,0.0
Case 4326,3,¡¢¤,£¦,£¦,1.0,1.0,°´¡,¡´,¡´,1.0,1.0,1.0,0.0
Case 4327,3,¡¢¤,¢¤¢£¦,¢£¦,0.6,0.75,¡¡¡,¡¡¡¡¦,¡¡¦,0.6,1.0,0.6,0.0
Case 4328,3,¡¢£,¦,¦,1.0,1.0,°©©,¦,¦,1.0,1.0,1.0,0.0
Case 4329,3,¡¡¢,£££¦,£¦,0.5,1.0,¤¤¤,¤¤¤¦,¤¦,0.5,1.0,0.5,0.0
Case 4330,3,¡¢¤,£¦,£¦,1.0,1.0,°¡¨,¨¦,¨´,0.5,0.33333333333333326,0.75,0.0
Case 4331,3,¡¢£,¦,¦,1.0,1.0,¬¬¬,¦,¦,1.0,1.0,1.0,0.0
Case 4332,3,¡¢£,¦,¦,1.0,1.0,ªªª,´,¦,0.0,0.0,0.5,0.0
Case 4333,3,¡¢£,¦,¦,1.0,1.0,¯¯¯,¦,¦,1.0,1.0,1.0,0.0
Case 4334,3,¡¢£,¦,¦,1.0,1.0,²©©,¦,¦,1.0,1.0,1.0,0.0
Case 4335,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4336,3,¡¢¤,¢£¦,¢£¦,1.0,1.0,¡¡¡,¡¡¦,¡¡¦,1.0,1.0,1.0,0.0
Case 4337,3,¡¢¤,£¦,£¦,1.0,1.0,ª¡¡,§´,¡´,0.5,0.33333333333333326,0.75,0.0
Case 4338,3,¡¢¤,¢¤£¦,£¦,0.5,0.5,°¡²,²²¡´,²´,0.5,0.6666666666666666,0.375,0.0
Case 4339,3,¡¡¢,£¦,£¦,1.0,1.0,«¡©,©¦,©¦,1.0,1.0,1.0,0.0
Case 4340,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4341,3,¡¢£,¦,¦,1.0,1.0,°§¡,¦,¦,1.0,1.0,1.0,0.0
Case 4342,3,¡¢£,¦,¦,1.0,1.0,«««,¦,¦,1.0,1.0,1.0,0.0
Case 4343,3,¡¢£,¦,¦,1.0,1.0,¬¬¡,¦,¦,1.0,1.0,1.0,0.0
Case 4344,3,¡¢£,¦,¦,1.0,1.0,²²²,¦,¦,1.0,1.0,1.0,0.0
Case 4345,3,¡¢£,¦,¦,1.0,1.0,¢¡¡,¦,¦,1.0,1.0,1.0,0.0
Case 4346,3,¡¢£,¦,¦,1.0,1.0,¯££,¦,¦,1.0,1.0,1.0,0.0
Case 4347,3,¡¢£,¦,¦,1.0,1.0,²³¡,¦,¦,1.0,1.0,1.0,0.0
Case 4348,3,¡¢­,£¦,£¦,1.0,1.0,¬²²,²´,²´,1.0,1.0,1.0,0.0
Case 4349,3,¡¢£,¦,¦,1.0,1.0,¯¯¯,¦,¦,1.0,1.0,1.0,0.0
Case 4350,3,¡¡¢,£¦,£¦,1.0,1.0,¯¯¬,¬¦,¬¦,1.0,1.0,1.0,0.0
Case 4351,3,¡¢¤,£¦,£¦,1.0,1.0,ª²²,²´,²´,1.0,1.0,1.0,0.0
Case 4352,3,¡¢¤,£¦,¢£¦,0.6666666666666667,0.6666666666666666,¡¡¡,¡´,¡¡¦,0.33333333333333337,0.33333333333333326,0.5,0.0
Case 4353,3,¡¢¢,¤¤£¦,£¦,0.5,0.6666666666666666,²²²,¡¡¡´,²¦,0.0,0.0,0.25,0.0
Case 4354,3,¡¢­,£,£¦,0.5,0.5,²¡²,²,²´,0.5,0.5,0.5,0.0
